:ID,:START_ID,:END_ID,:TYPE,importance:Double
e_0001285,d_drug_withdrawal,s_mental_confusion,CAUSES,0.012
e_0001286,d_drug_withdrawal,s_restlessness,CAUSES,0.012
e_0001287,d_drug_withdrawal,s_visual_hallucinations,CAUSES,0.011
e_0001288,d_drug_withdrawal,s_hopelessness,CAUSES,0.011
e_0001289,d_drug_withdrawal,s_paranoia,CAUSES,0.011
e_0001290,d_drug_withdrawal,s_hallucination,CAUSES,0.01
e_0001291,d_drug_withdrawal,s_muscle_pain,CAUSES,0.009
e_0001292,d_drug_withdrawal,s_tremor,CAUSES,0.008
e_0001293,d_drug_withdrawal,s_sleepiness,CAUSES,0.007
e_0001294,d_drug_withdrawal,s_hearing_voices,CAUSES,0.007
e_0001295,d_drug_withdrawal,s_screaming,CAUSES,0.006
e_0001296,d_drug_withdrawal,s_leg_pain,CAUSES,0.006
e_0001297,d_drug_withdrawal,s_discomfort_in_upper_abdomen,CAUSES,0.006
e_0001298,d_drug_withdrawal,s_guilt,CAUSES,0.006
e_0001299,d_drug_withdrawal,s_chronic_back_pain,CAUSES,0.006
e_0001300,d_drug_withdrawal,s_bruising,CAUSES,0.006
e_0001301,d_drug_withdrawal,s_falling,CAUSES,0.006
e_0001302,d_drug_withdrawal,s_abdominal_pain,CAUSES,0.006
e_0001303,d_drug_withdrawal,s_nightmares,CAUSES,0.005
e_0001304,d_drug_withdrawal,s_runny_nose,CAUSES,0.005
e_0001305,d_drug_withdrawal,s_joint_pain,CAUSES,0.005
e_0001306,d_drug_withdrawal,s_loss_of_interest,CAUSES,0.004
e_0001307,d_drug_withdrawal,s_impulsivity,CAUSES,0.004
e_0001308,d_drug_withdrawal,s_lethargy,CAUSES,0.004
e_0001309,d_drug_withdrawal,s_slowness_in_activity_and_thought,CAUSES,0.004
e_0001310,d_drug_withdrawal,s_restless_legs_syndrome,CAUSES,0.004
e_0001311,d_drug_withdrawal,s_trembling,CAUSES,0.004
e_0001312,d_drug_withdrawal,s_wheezing,CAUSES,0.004
e_0001313,d_drug_withdrawal,s_dry_skin,CAUSES,0.004
e_0001314,d_drug_withdrawal,s_wandering_and_getting_lost,CAUSES,0.004
e_0001315,d_drug_withdrawal,s_fear,CAUSES,0.004
e_0001316,d_drug_withdrawal,s_nasal_congestion,CAUSES,0.003
e_0001317,d_drug_withdrawal,s_weight_loss,CAUSES,0.003
e_0001318,d_drug_withdrawal,s_blotchy_rash,CAUSES,0.003
e_0001319,d_ectopic_pregnancy,s_pain,CAUSES,0.537
e_0001320,d_ectopic_pregnancy,s_bleeding,CAUSES,0.204
e_0001321,d_ectopic_pregnancy,s_vaginal_bleeding,CAUSES,0.181
e_0001322,d_ectopic_pregnancy,s_abdominal_pain,CAUSES,0.167
e_0001323,d_ectopic_pregnancy,s_cramping,CAUSES,0.155
e_0001324,d_ectopic_pregnancy,s_spotting,CAUSES,0.154
e_0001325,d_ectopic_pregnancy,s_nausea,CAUSES,0.104
e_0001326,d_ectopic_pregnancy,s_cyst,CAUSES,0.067
e_0001327,d_ectopic_pregnancy,s_tenderness,CAUSES,0.055
e_0001328,d_ectopic_pregnancy,s_lower_abdominal_pain,CAUSES,0.048
e_0001329,d_ectopic_pregnancy,s_pelvic_pain,CAUSES,0.04
e_0001330,d_ectopic_pregnancy,s_diarrhea,CAUSES,0.031
e_0001331,d_ectopic_pregnancy,s_vaginal_discharge,CAUSES,0.023
e_0001332,d_ectopic_pregnancy,s_discomfort,CAUSES,0.02
e_0001333,d_ectopic_pregnancy,s_vomiting,CAUSES,0.016
e_0001334,d_ectopic_pregnancy,s_back_pain,CAUSES,0.015
e_0001335,d_ectopic_pregnancy,s_vaginal_pain,CAUSES,0.014
e_0001336,d_ectopic_pregnancy,s_lightheadedness,CAUSES,0.011
e_0001337,d_encephalitis,s_confusion,CAUSES,0.16
e_0001338,d_encephalitis,s_mental_confusion,CAUSES,0.117
e_0001339,d_encephalitis,s_headache,CAUSES,0.112
e_0001340,d_encephalitis,s_fever,CAUSES,0.104
e_0001341,d_encephalitis,s_seizures,CAUSES,0.08
e_0001342,d_encephalitis,s_lethargy,CAUSES,0.052
e_0001343,d_encephalitis,s_dizziness,CAUSES,0.047
e_0001344,d_encephalitis,s_weakness,CAUSES,0.035
e_0001345,d_encephalitis,s_fatigue,CAUSES,0.031
e_0001346,d_encephalitis,s_stiff_neck,CAUSES,0.026
e_0001347,d_encephalitis,s_slurred_speech,CAUSES,0.024
e_0001348,d_encephalitis,s_blurred_vision,CAUSES,0.022
e_0001349,d_encephalitis,s_severe_headache,CAUSES,0.021
e_0001350,d_encephalitis,s_skin_rash,CAUSES,0.02
e_0001351,d_encephalitis,s_infection,CAUSES,0.019
e_0001352,d_encephalitis,s_poor_appetite,CAUSES,0.019
e_0001353,d_encephalitis,s_delirium,CAUSES,0.019
e_0001354,d_encephalitis,s_agitation,CAUSES,0.017
e_0001355,d_encephalitis,s_neck_pain,CAUSES,0.017
e_0001356,d_encephalitis,s_fluid_in_the_abdomen,CAUSES,0.016
e_0001357,d_encephalitis,s_anxiety,CAUSES,0.015
e_0001358,d_encephalitis,s_blood_in_urine,CAUSES,0.015
e_0001359,d_encephalitis,s_low_blood_pressure,CAUSES,0.015
e_0001360,d_encephalitis,s_severe_pain,CAUSES,0.014
e_0001361,d_encephalitis,s_visual_hallucinations,CAUSES,0.013
e_0001362,d_encephalitis,s_forgetfulness,CAUSES,0.013
e_0001363,d_encephalitis,s_high_fever,CAUSES,0.012
e_0001364,d_encephalitis,s_lesion,CAUSES,0.012
e_0001365,d_encephalitis,s_blister,CAUSES,0.012
e_0001366,d_encephalopathy,s_confusion,CAUSES,0.35
e_0001367,d_encephalopathy,s_mental_confusion,CAUSES,0.257
e_0001368,d_encephalopathy,s_fluid_in_the_abdomen,CAUSES,0.159
e_0001369,d_encephalopathy,s_flapping_tremor,CAUSES,0.117
e_0001370,d_encephalopathy,s_lethargy,CAUSES,0.075
e_0001371,d_encephalopathy,s_yellow_skin_and_eyes,CAUSES,0.042
e_0001372,d_encephalopathy,s_infection,CAUSES,0.04
e_0001373,d_encephalopathy,s_seizures,CAUSES,0.038
e_0001374,d_encephalopathy,s_swollen_veins_in_the_lower_esophagus,CAUSES,0.033
e_0001375,d_encephalopathy,s_depression,CAUSES,0.025
e_0001376,d_encephalopathy,s_sadness,CAUSES,0.025
e_0001377,d_encephalopathy,s_unsteady_gait,CAUSES,0.021
e_0001378,d_encephalopathy,s_agitation,CAUSES,0.021
e_0001379,d_encephalopathy,s_fatigue,CAUSES,0.016
e_0001380,d_encephalopathy,s_tremor,CAUSES,0.015
e_0001381,d_encephalopathy,s_weakness,CAUSES,0.015
e_0001382,d_encephalopathy,s_slurred_speech,CAUSES,0.014
e_0001383,d_encephalopathy,s_delirium,CAUSES,0.014
e_0001384,d_encephalopathy,s_abdominal_distension,CAUSES,0.011
e_0001385,d_encephalopathy,s_visual_hallucinations,CAUSES,0.011
e_0001386,d_encephalopathy,s_falling,CAUSES,0.009
e_0001387,d_encephalopathy,s_kidney_failure,CAUSES,0.009
e_0001388,d_encephalopathy,s_incontinence,CAUSES,0.008
e_0001389,d_endometrial_cancer,s_nausea,CAUSES,0.096
e_0001390,d_endometrial_cancer,s_fever,CAUSES,0.069
e_0001391,d_endometrial_cancer,s_vaginal_bleeding,CAUSES,0.042
e_0001392,d_endometrial_cancer,s_vomiting,CAUSES,0.04
e_0001393,d_endometrial_cancer,s_bowel_obstruction,CAUSES,0.033
e_0001394,d_endometrial_cancer,s_fatigue,CAUSES,0.029
e_0001395,d_endometrial_cancer,s_weight_loss,CAUSES,0.028
e_0001396,d_endometrial_cancer,s_pain_in_upper_abdomen,CAUSES,0.025
e_0001397,d_endometrial_cancer,s_lethargy,CAUSES,0.024
e_0001398,d_endometrial_cancer,s_constipation,CAUSES,0.023
e_0001399,d_endometrial_cancer,s_diarrhea,CAUSES,0.022
e_0001400,d_endometrial_cancer,s_abdominal_pain,CAUSES,0.02
e_0001401,d_endometrial_cancer,s_regurgitation,CAUSES,0.018
e_0001402,d_endometrial_cancer,s_abdominal_distension,CAUSES,0.018
e_0001403,d_endometrial_cancer,s_weakness,CAUSES,0.018
e_0001404,d_endometrial_cancer,s_bleeding,CAUSES,0.017
e_0001405,d_endometriosis,s_pain,CAUSES,0.567
e_0001406,d_endometriosis,s_nausea,CAUSES,0.287
e_0001407,d_endometriosis,s_abdominal_pain,CAUSES,0.202
e_0001408,d_endometriosis,s_pelvic_pain,CAUSES,0.142
e_0001409,d_endometriosis,s_vomiting,CAUSES,0.113
e_0001410,d_endometriosis,s_diarrhea,CAUSES,0.077
e_0001411,d_endometriosis,s_cramping,CAUSES,0.076
e_0001412,d_endometriosis,s_tenderness,CAUSES,0.07
e_0001413,d_endometriosis,s_bleeding,CAUSES,0.057
e_0001414,d_endometriosis,s_vaginal_bleeding,CAUSES,0.053
e_0001415,d_endometriosis,s_constipation,CAUSES,0.047
e_0001416,d_endometriosis,s_lower_abdominal_pain,CAUSES,0.046
e_0001417,d_endometriosis,s_cyst,CAUSES,0.037
e_0001418,d_endometriosis,s_chills,CAUSES,0.034
e_0001419,d_endometriosis,s_spotting,CAUSES,0.026
e_0001420,d_endometriosis,s_vaginal_discharge,CAUSES,0.021
e_0001421,d_endometriosis,s_flank_pain,CAUSES,0.019
e_0001422,d_endometriosis,s_severe_pain,CAUSES,0.017
e_0001423,d_endometriosis,s_pain_in_lower_abdomen,CAUSES,0.016
e_0001424,d_endometriosis,s_depression,CAUSES,0.016
e_0001425,d_endometriosis,s_sadness,CAUSES,0.016
e_0001426,d_endometriosis,s_acute_episodes,CAUSES,0.014
e_0001427,d_endometriosis,s_loss_of_appetite,CAUSES,0.014
e_0001428,d_endometriosis,s_vaginal_pain,CAUSES,0.012
e_0001429,d_endometriosis,s_pain_during_urination,CAUSES,0.012
e_0001430,d_endometriosis,s_discomfort,CAUSES,0.012
e_0001431,d_endometriosis,s_lethargy,CAUSES,0.011
e_0001432,d_endometriosis,s_bleeding_from_anus,CAUSES,0.01
e_0001433,d_endometriosis,s_fatigue,CAUSES,0.01
e_0001434,d_epididymitis,s_testicle_pain,CAUSES,0.577
e_0001435,d_epididymitis,s_pain,CAUSES,0.567
e_0001436,d_epididymitis,s_swelling,CAUSES,0.283
e_0001437,d_epididymitis,s_tenderness,CAUSES,0.156
e_0001438,d_epididymitis,s_groin_pain,CAUSES,0.126
e_0001439,d_epididymitis,s_infection,CAUSES,0.098
e_0001440,d_epididymitis,s_pain_during_urination,CAUSES,0.082
e_0001441,d_epididymitis,s_chills,CAUSES,0.062
e_0001442,d_epididymitis,s_blood_in_urine,CAUSES,0.055
e_0001443,d_epididymitis,s_nausea,CAUSES,0.053
e_0001444,d_epididymitis,s_redness,CAUSES,0.052
e_0001445,d_epididymitis,s_discomfort,CAUSES,0.04
e_0001446,d_epididymitis,s_lump,CAUSES,0.04
e_0001447,d_epididymitis,s_lower_abdominal_pain,CAUSES,0.03
e_0001448,d_epididymitis,s_fever,CAUSES,0.027
e_0001449,d_epididymitis,s_cyst,CAUSES,0.023
e_0001450,d_epididymitis,s_severe_pain,CAUSES,0.019
e_0001451,d_epididymitis,s_vomiting,CAUSES,0.018
e_0001452,d_epididymitis,s_flank_pain,CAUSES,0.015
e_0001453,d_epididymitis,s_drooping_of_upper_eyelid,CAUSES,0.014
e_0001454,d_epididymitis,s_rectal_pain,CAUSES,0.013
e_0001455,d_epididymitis,s_pelvic_pain,CAUSES,0.011
e_0001456,d_epididymitis,s_frequent_urge_to_urinate,CAUSES,0.011
e_0001457,d_epilepsy,s_seizures,CAUSES,0.604
e_0001458,d_epilepsy,s_confusion,CAUSES,0.059
e_0001459,d_epilepsy,s_headache,CAUSES,0.053
e_0001460,d_epilepsy,s_depression,CAUSES,0.048
e_0001461,d_epilepsy,s_sadness,CAUSES,0.048
e_0001462,d_epilepsy,s_brief_visual_or_sensory_abnormality,CAUSES,0.046
e_0001463,d_epilepsy,s_mental_confusion,CAUSES,0.044
e_0001464,d_epilepsy,s_weakness,CAUSES,0.04
e_0001465,d_epilepsy,s_anxiety,CAUSES,0.028
e_0001466,d_epilepsy,s_falling,CAUSES,0.018
e_0001467,d_epilepsy,s_incontinence,CAUSES,0.017
e_0001468,d_epilepsy,s_lethargy,CAUSES,0.016
e_0001469,d_epilepsy,s_dizziness,CAUSES,0.014
e_0001470,d_epilepsy,s_fainting,CAUSES,0.013
e_0001471,d_epilepsy,s_weakness_of_one_side_of_the_body,CAUSES,0.012
e_0001472,d_epilepsy,s_leaking_of_urine,CAUSES,0.012
e_0001473,d_epilepsy,s_agitation,CAUSES,0.012
e_0001474,d_epilepsy,s_unsteady_gait,CAUSES,0.011
e_0001475,d_epilepsy,s_tremor,CAUSES,0.008
e_0001476,d_epilepsy,s_infection,CAUSES,0.008
e_0001477,d_epilepsy,s_fast_heart_rate,CAUSES,0.007
e_0001478,d_epilepsy,s_tenderness,CAUSES,0.007
e_0001479,d_epilepsy,s_problems_with_coordination,CAUSES,0.007
e_0001480,d_epilepsy,s_low_blood_pressure,CAUSES,0.006
e_0001481,d_epilepsy,s_sleepiness,CAUSES,0.006
e_0001482,d_esophageal_cancer,s_nausea,CAUSES,0.138
e_0001483,d_esophageal_cancer,s_weakness,CAUSES,0.103
e_0001484,d_esophageal_cancer,s_vomiting,CAUSES,0.099
e_0001485,d_esophageal_cancer,s_difficulty_swallowing,CAUSES,0.072
e_0001486,d_esophageal_cancer,s_abdominal_pain,CAUSES,0.065
e_0001487,d_esophageal_cancer,s_lethargy,CAUSES,0.065
e_0001488,d_esophageal_cancer,s_fatigue,CAUSES,0.063
e_0001489,d_esophageal_cancer,s_dehydration,CAUSES,0.06
e_0001490,d_esophageal_cancer,s_coughing,CAUSES,0.049
e_0001491,d_esophageal_cancer,s_fast_heart_rate,CAUSES,0.048
e_0001492,d_esophageal_cancer,s_shortness_of_breath,CAUSES,0.045
e_0001493,d_esophageal_cancer,s_low_blood_pressure,CAUSES,0.043
e_0001494,d_esophageal_cancer,s_failure_to_thrive,CAUSES,0.024
e_0001495,d_esophageal_cancer,s_vomiting_blood,CAUSES,0.023
e_0001496,d_esophageal_cancer,s_weight_loss,CAUSES,0.021
e_0001497,d_esophageal_cancer,s_lightheadedness,CAUSES,0.018
e_0001498,d_esophageal_cancer,s_diarrhea,CAUSES,0.017
e_0001499,d_esophageal_cancer,s_phlegm,CAUSES,0.015
e_0001500,d_esophageal_cancer,s_constipation,CAUSES,0.014
e_0001501,d_esophageal_cancer,s_fever,CAUSES,0.013
e_0001502,d_esophageal_cancer,s_back_pain,CAUSES,0.012
e_0001503,d_esophageal_cancer,s_rib_pain,CAUSES,0.012
e_0001504,d_esophageal_cancer,s_belching,CAUSES,0.012
e_0001505,d_esophageal_cancer,s_malaise,CAUSES,0.011
e_0001506,d_esophageal_cancer,s_redness,CAUSES,0.011
e_0001507,d_esophageal_cancer,s_dark_urine,CAUSES,0.01
e_0001508,d_esophageal_cancer,s_yellow_skin_and_eyes,CAUSES,0.008
e_0001509,d_esophageal_cancer,s_gagging,CAUSES,0.008
e_0001510,d_fibroids,s_pain,CAUSES,0.423
e_0001511,d_fibroids,s_bleeding,CAUSES,0.201
e_0001512,d_fibroids,s_vaginal_bleeding,CAUSES,0.181
e_0001513,d_fibroids,s_abdominal_pain,CAUSES,0.136
e_0001514,d_fibroids,s_nausea,CAUSES,0.125
e_0001515,d_fibroids,s_cramping,CAUSES,0.099
e_0001516,d_fibroids,s_pelvic_pain,CAUSES,0.073
e_0001517,d_fibroids,s_tenderness,CAUSES,0.073
e_0001518,d_fibroids,s_heavy_or_prolonged_periods,CAUSES,0.053
e_0001519,d_fibroids,s_cyst,CAUSES,0.053
e_0001520,d_fibroids,s_spotting,CAUSES,0.051
e_0001521,d_fibroids,s_lower_abdominal_pain,CAUSES,0.047
e_0001522,d_fibroids,s_chills,CAUSES,0.045
e_0001523,d_fibroids,s_pain_during_urination,CAUSES,0.034
e_0001524,d_fibroids,s_lightheadedness,CAUSES,0.033
e_0001525,d_fibroids,s_dizziness,CAUSES,0.031
e_0001526,d_fibroids,s_constipation,CAUSES,0.03
e_0001527,d_fibroids,s_fever,CAUSES,0.029
e_0001528,d_fibroids,s_discomfort,CAUSES,0.028
e_0001529,d_fibroids,s_vaginal_discharge,CAUSES,0.026
e_0001530,d_fibromyalgia,s_pain,CAUSES,0.381
e_0001531,d_fibromyalgia,s_depression,CAUSES,0.112
e_0001532,d_fibromyalgia,s_sadness,CAUSES,0.112
e_0001533,d_fibromyalgia,s_nausea,CAUSES,0.106
e_0001534,d_fibromyalgia,s_back_pain,CAUSES,0.068
e_0001535,d_fibromyalgia,s_anxiety,CAUSES,0.068
e_0001536,d_fibromyalgia,s_weakness,CAUSES,0.045
e_0001537,d_fibromyalgia,s_chills,CAUSES,0.035
e_0001538,d_fibromyalgia,s_abdominal_pain,CAUSES,0.033
e_0001539,d_fibromyalgia,s_headache,CAUSES,0.025
e_0001540,d_fibromyalgia,s_numbness,CAUSES,0.025
e_0001541,d_fibromyalgia,s_lethargy,CAUSES,0.025
e_0001542,d_fibromyalgia,s_chronic_back_pain,CAUSES,0.022
e_0001543,d_fibromyalgia,s_fatigue,CAUSES,0.02
e_0001544,d_fibromyalgia,s_diarrhea,CAUSES,0.02
e_0001545,d_fibromyalgia,s_acute_episodes,CAUSES,0.019
e_0001546,d_fibromyalgia,s_tenderness,CAUSES,0.016
e_0001547,d_fibromyalgia,s_arm_pain,CAUSES,0.016
e_0001548,d_fibromyalgia,s_infection,CAUSES,0.014
e_0001549,d_fibromyalgia,s_constipation,CAUSES,0.013
e_0001550,d_fibromyalgia,s_neck_pain,CAUSES,0.012
e_0001551,d_fibromyalgia,s_flank_pain,CAUSES,0.011
e_0001552,d_fibromyalgia,s_incontinence,CAUSES,0.011
e_0001553,d_fibromyalgia,s_discomfort,CAUSES,0.011
e_0001554,d_fibromyalgia,s_shoulder_pain,CAUSES,0.01
e_0001555,d_fibromyalgia,s_leg_pain,CAUSES,0.01
e_0001556,d_fibromyalgia,s_leaking_of_urine,CAUSES,0.01
e_0001557,d_fibromyalgia,s_knee_pain,CAUSES,0.01
e_0001558,d_fibromyalgia,s_hip_pain,CAUSES,0.009
e_0001559,d_fibromyalgia,s_fever,CAUSES,0.009
e_0001560,d_fibromyalgia,s_chest_tightness,CAUSES,0.009
e_0001561,d_fibromyalgia,s_dizziness,CAUSES,0.008
e_0001562,d_fibromyalgia,s_muscle_pain,CAUSES,0.008
e_0001563,d_fibromyalgia,s_crying,CAUSES,0.008
e_0001564,d_fibromyalgia,s_vertigo,CAUSES,0.007
e_0001565,d_fibromyalgia,s_severe_pain,CAUSES,0.007
e_0001566,d_fibromyalgia,s_dehydration,CAUSES,0.007
e_0001567,d_fibromyalgia,s_bruising,CAUSES,0.006
e_0001568,d_fibromyalgia,s_pelvic_pain,CAUSES,0.006
e_0001569,d_fibromyalgia,s_sensitivity_to_light,CAUSES,0.006
e_0001570,d_fibromyalgia,s_chest_pressure,CAUSES,0.005
e_0001571,d_fibromyalgia,s_lesion,CAUSES,0.005
e_0001572,d_gallstones,s_pain,CAUSES,0.663
e_0001573,d_gallstones,s_nausea,CAUSES,0.281
e_0001574,d_gallstones,s_abdominal_pain,CAUSES,0.227
e_0001575,d_gallstones,s_pain_in_upper_abdomen,CAUSES,0.117
e_0001576,d_gallstones,s_vomiting,CAUSES,0.113
e_0001577,d_gallstones,s_chills,CAUSES,0.057
e_0001578,d_gallstones,s_tenderness,CAUSES,0.043
e_0001579,d_gallstones,s_abdominal_cramping_from_gallstones,CAUSES,0.031
e_0001580,d_gallstones,s_yellow_skin_and_eyes,CAUSES,0.025
e_0001581,d_gallstones,s_pain_in_upper_right_abdomen,CAUSES,0.025
e_0001582,d_gallstones,s_diarrhea,CAUSES,0.025
e_0001583,d_gallstones,s_fever,CAUSES,0.023
e_0001584,d_gallstones,s_flank_pain,CAUSES,0.02
e_0001585,d_gallstones,s_upper_abdominal_pain,CAUSES,0.02
e_0001586,d_gallstones,s_constipation,CAUSES,0.015
e_0001587,d_gallstones,s_discomfort,CAUSES,0.014
e_0001588,d_gallstones,s_dark_urine,CAUSES,0.011
e_0001589,d_gallstones,s_loss_of_appetite,CAUSES,0.01
e_0001590,d_gallstones,s_severe_pain,CAUSES,0.009
e_0001591,d_gallstones,s_belching,CAUSES,0.007
e_0001592,d_gallstones,s_discomfort_in_upper_abdomen,CAUSES,0.007
e_0001593,d_gallstones,s_intermittent_pain,CAUSES,0.006
e_0001594,d_gallstones,s_cyst,CAUSES,0.006
e_0001595,d_gastritis,s_pain,CAUSES,0.42
e_0001596,d_gastritis,s_nausea,CAUSES,0.284
e_0001597,d_gastritis,s_vomiting,CAUSES,0.198
e_0001598,d_gastritis,s_abdominal_pain,CAUSES,0.184
e_0001599,d_gastritis,s_pain_in_upper_abdomen,CAUSES,0.162
e_0001600,d_gastritis,s_diarrhea,CAUSES,0.08
e_0001601,d_gastritis,s_chills,CAUSES,0.048
e_0001602,d_gastritis,s_vomiting_blood,CAUSES,0.029
e_0001603,d_gastritis,s_tenderness,CAUSES,0.028
e_0001604,d_gastritis,s_discomfort,CAUSES,0.027
e_0001605,d_gastritis,s_constipation,CAUSES,0.022
e_0001606,d_gastritis,s_cramping,CAUSES,0.021
e_0001607,d_gastritis,s_anxiety,CAUSES,0.019
e_0001608,d_gastritis,s_discomfort_in_upper_abdomen,CAUSES,0.018
e_0001609,d_gastritis,s_depression,CAUSES,0.016
e_0001610,d_gastritis,s_sadness,CAUSES,0.016
e_0001611,d_gastritis,s_dizziness,CAUSES,0.014
e_0001612,d_gastritis,s_dark_stool_from_digested_blood,CAUSES,0.013
e_0001613,d_gastritis,s_weight_loss,CAUSES,0.012
e_0001614,d_gastritis,s_upper_abdominal_pain,CAUSES,0.012
e_0001615,d_gastroparesis,s_pain,CAUSES,0.517
e_0001616,d_gastroparesis,s_vomiting,CAUSES,0.516
e_0001617,d_gastroparesis,s_nausea,CAUSES,0.468
e_0001618,d_gastroparesis,s_abdominal_pain,CAUSES,0.292
e_0001619,d_gastroparesis,s_acute_episodes,CAUSES,0.049
e_0001620,d_gastroparesis,s_pain_in_upper_abdomen,CAUSES,0.048
e_0001621,d_gastroparesis,s_diarrhea,CAUSES,0.039
e_0001622,d_gastroparesis,s_gagging,CAUSES,0.022
e_0001623,d_gastroparesis,s_depression,CAUSES,0.02
e_0001624,d_gastroparesis,s_sadness,CAUSES,0.019
e_0001625,d_gastroparesis,s_dehydration,CAUSES,0.019
e_0001626,d_gastroparesis,s_constipation,CAUSES,0.015
e_0001627,d_gastroparesis,s_fast_heart_rate,CAUSES,0.015
e_0001628,d_gastroparesis,s_anxiety,CAUSES,0.015
e_0001629,d_gastroparesis,s_tenderness,CAUSES,0.014
e_0001630,d_gastroparesis,s_cramping,CAUSES,0.012
e_0001631,d_gastroparesis,s_upper_abdominal_pain,CAUSES,0.012
e_0001632,d_gastroparesis,s_chills,CAUSES,0.009
e_0001633,d_gastroparesis,s_discomfort,CAUSES,0.008
e_0001634,d_gastroparesis,s_severe_anxiety,CAUSES,0.007
e_0001635,d_gastroparesis,s_crying,CAUSES,0.007
e_0001636,d_gastroparesis,s_abdominal_tenderness,CAUSES,0.007
e_0001637,d_gastroparesis,s_loss_of_appetite,CAUSES,0.007
e_0001638,d_gastroparesis,s_flank_pain,CAUSES,0.006
e_0001639,d_glaucoma,s_eye_pain,CAUSES,0.082
e_0001640,d_glaucoma,s_vision_loss,CAUSES,0.06
e_0001641,d_glaucoma,s_headache,CAUSES,0.036
e_0001642,d_glaucoma,s_redness,CAUSES,0.031
e_0001643,d_glaucoma,s_blurred_vision,CAUSES,0.03
e_0001644,d_glaucoma,s_eye_redness,CAUSES,0.021
e_0001645,d_glaucoma,s_depression,CAUSES,0.018
e_0001646,d_glaucoma,s_sadness,CAUSES,0.018
e_0001647,d_glaucoma,s_infection,CAUSES,0.016
e_0001648,d_glaucoma,s_weakness,CAUSES,0.015
e_0001649,d_glaucoma,s_fainting,CAUSES,0.014
e_0001650,d_glaucoma,s_bone_loss,CAUSES,0.014
e_0001651,d_goiter,s_weakness,CAUSES,0.055
e_0001652,d_goiter,s_racing_heartbeat,CAUSES,0.055
e_0001653,d_goiter,s_lump,CAUSES,0.045
e_0001654,d_goiter,s_neck_pain,CAUSES,0.044
e_0001655,d_goiter,s_shortness_of_breath,CAUSES,0.042
e_0001656,d_goiter,s_cyst,CAUSES,0.038
e_0001657,d_goiter,s_dizziness,CAUSES,0.031
e_0001658,d_goiter,s_difficulty_swallowing,CAUSES,0.031
e_0001659,d_goiter,s_sore_throat,CAUSES,0.03
e_0001660,d_goiter,s_ear_pain,CAUSES,0.028
e_0001661,d_goiter,s_chills,CAUSES,0.028
e_0001662,d_goiter,s_memory_loss,CAUSES,0.023
e_0001663,d_goiter,s_chest_pressure,CAUSES,0.022
e_0001664,d_goiter,s_fast_heart_rate,CAUSES,0.022
e_0001665,d_goiter,s_neck_swelling,CAUSES,0.02
e_0001666,d_goiter,s_indigestion,CAUSES,0.019
e_0001667,d_gout,s_pain,CAUSES,0.274
e_0001668,d_gout,s_swelling,CAUSES,0.246
e_0001669,d_gout,s_redness,CAUSES,0.103
e_0001670,d_gout,s_acute_episodes,CAUSES,0.097
e_0001671,d_gout,s_foot_pain,CAUSES,0.092
e_0001672,d_gout,s_knee_pain,CAUSES,0.073
e_0001673,d_gout,s_ankle_pain,CAUSES,0.053
e_0001674,d_gout,s_toe_pain,CAUSES,0.045
e_0001675,d_gout,s_wrist_pain,CAUSES,0.022
e_0001676,d_gout,s_infection,CAUSES,0.021
e_0001677,d_gout,s_elbow_pain,CAUSES,0.017
e_0001678,d_gout,s_tenderness,CAUSES,0.017
e_0001679,d_gout,s_leg_pain,CAUSES,0.017
e_0001680,d_gout,s_hand_pain,CAUSES,0.016
e_0001681,d_gout,s_joint_pain,CAUSES,0.014
e_0001682,d_gout,s_fever,CAUSES,0.011
e_0001683,d_gout,s_hand_swelling,CAUSES,0.01
e_0001684,d_gout,s_difficulty_walking,CAUSES,0.009
e_0001685,d_gout,s_hip_pain,CAUSES,0.008
e_0001686,d_gout,s_kidney_failure,CAUSES,0.008
e_0001687,d_gout,s_limping,CAUSES,0.007
e_0001688,d_gout,s_chills,CAUSES,0.007
e_0001689,d_gout,s_arm_pain,CAUSES,0.006
e_0001690,d_gout,s_lump_on_the_skin_or_joint,CAUSES,0.006
e_0001691,d_gout,s_swollen_knee,CAUSES,0.005
e_0001692,d_groin_hernia,s_pain,CAUSES,0.502
e_0001693,d_groin_hernia,s_groin_pain,CAUSES,0.144
e_0001694,d_groin_hernia,s_abdominal_pain,CAUSES,0.075
e_0001695,d_groin_hernia,s_swelling,CAUSES,0.054
e_0001696,d_groin_hernia,s_nausea,CAUSES,0.052
e_0001697,d_groin_hernia,s_constipation,CAUSES,0.043
e_0001698,d_groin_hernia,s_vomiting,CAUSES,0.04
e_0001699,d_groin_hernia,s_lump,CAUSES,0.04
e_0001700,d_groin_hernia,s_testicle_pain,CAUSES,0.036
e_0001701,d_groin_hernia,s_discomfort,CAUSES,0.035
e_0001702,d_groin_hernia,s_bowel_obstruction,CAUSES,0.021
e_0001703,d_groin_hernia,s_sharp_pain,CAUSES,0.019
e_0001704,d_groin_hernia,s_tenderness,CAUSES,0.016
e_0001705,d_groin_hernia,s_urinary_retention,CAUSES,0.016
e_0001706,d_groin_hernia,s_diarrhea,CAUSES,0.015
e_0001707,d_groin_hernia,s_lower_abdominal_pain,CAUSES,0.013
e_0001708,d_groin_hernia,s_chills,CAUSES,0.013
e_0001709,d_heart_attack,s_pain,CAUSES,0.177
